SKU_CD,BRAND_NM,CAT_NM,WK_START_DT,WK_NUM,YR_NUM,CHNL_CD,REG_NM,PLNT_CD,ACTV_SELL_QTY_WK,HIST_AVG_QTY_4WK,UNCNSTND_FCST_QTY_WK,ADJSTD_DMND_QTY_WK,ADJSTD_DMND_QTY_WK4_FCST,ADJSTD_DMND_QTY_WK8_FCST,ADJSTD_DMND_QTY_WK13_FCST,BIAS_PCT,MAPE_PCT,PRMO_FLG,NEW_ITM_FLG,PREV_YR_ACTV_QTY_WK,YOY_DELTA_PCT
RF01004,CrunchBite,Carbonated Soft Drinks,2026-05-01,18,2026,CLUB,SOUTHWEST,PLNT_DAL,12443,13620,13569,12952,11452,15195,10798,-0.0928,0.0592,N,N,14480,0.1404
RF01004,CrunchBite,Carbonated Soft Drinks,2026-05-08,19,2026,CONV_STORE,MIDWEST,PLNT_DAL,11942,13015,13364,12820,11556,13749,14024,-0.0258,0.1997,N,N,11603,0.0938
RF01005,CrunchBite,Carbonated Soft Drinks,2025-11-14,46,2025,GROCERY,NORTHEAST,PLNT_DAL,2846,2595,2722,2770,2938,3131,3528,0.0206,0.0918,Y,N,3108,0.07
RF01005,CrunchBite,Carbonated Soft Drinks,2025-11-21,47,2025,MASS_MERCH,SOUTHEAST,PLNT_DAL,2825,3083,2639,2711,2433,2803,2910,0.0616,0.1487,Y,N,3299,0.1358
RF01005,CrunchBite,Carbonated Soft Drinks,2025-11-28,48,2025,GROCERY,WEST,PLNT_DAL,2610,2432,2934,2828,3025,2696,2764,-0.0376,0.1316,N,N,2715,-0.0476
RF01005,CrunchBite,Carbonated Soft Drinks,2025-12-05,49,2025,CONV_STORE,SOUTHEAST,PLNT_DAL,2790,3085,2529,2616,2654,2651,2998,-0.0444,0.1143,N,N,2784,0.0786
RF01005,CrunchBite,Carbonated Soft Drinks,2025-12-12,50,2025,CONV_STORE,MIDWEST,PLNT_DAL,3039,3107,3136,3285,3003,3768,3453,0.0812,0.0597,N,N,3367,0.1761
RF01005,CrunchBite,Carbonated Soft Drinks,2025-12-19,51,2025,DRUG_STORE,WEST,PLNT_DAL,3000,2828,2729,2609,2490,2845,3017,0.0231,0.066,N,N,2583,0.0962
RF01005,CrunchBite,Carbonated Soft Drinks,2025-12-26,52,2025,CONV_STORE,SOUTHWEST,PLNT_DAL,3050,3358,3487,3366,3475,3736,3683,0.0363,0.0878,N,N,2731,-0.041
RF01005,CrunchBite,Carbonated Soft Drinks,2026-01-02,1,2026,CLUB,SOUTHEAST,PLNT_DAL,3051,2769,3212,3069,2796,3342,3442,0.2018,0.1965,N,N,3320,0.2943
RF01005,CrunchBite,Carbonated Soft Drinks,2026-01-09,2,2026,GROCERY,MIDWEST,PLNT_DAL,3131,3342,3028,3145,3427,2903,2465,0.0561,0.1016,Y,N,2955,-0.113
RF01005,CrunchBite,Carbonated Soft Drinks,2026-01-16,3,2026,ECOMM,NORTHEAST,PLNT_DAL,2889,2797,2784,2673,2510,2708,2067,0.0203,0.1493,N,N,2484,-0.0282
RF01005,CrunchBite,Carbonated Soft Drinks,2026-01-23,4,2026,DRUG_STORE,SOUTHEAST,PLNT_DAL,3494,3538,3942,4036,3889,3947,4567,-0.0462,0.1168,N,N,4055,0.0879
RF01005,CrunchBite,Carbonated Soft Drinks,2026-01-30,5,2026,DRUG_STORE,MIDWEST,PLNT_DAL,3342,3728,3804,3640,3935,3414,2896,0.1505,0.0645,N,N,3662,0.0709
RF01005,CrunchBite,Carbonated Soft Drinks,2026-02-06,6,2026,CLUB,WEST,PLNT_DAL,3236,3602,3719,3821,4117,3489,2878,0.0966,0.0831,N,N,3724,0.0868
RF01005,CrunchBite,Carbonated Soft Drinks,2026-02-13,7,2026,GROCERY,SOUTHEAST,PLNT_DAL,3261,3384,3627,3709,3774,3377,3748,0.0187,0.31,N,N,3810,0.1901
RF01005,CrunchBite,Carbonated Soft Drinks,2026-02-20,8,2026,GROCERY,WEST,PLNT_DAL,3447,3613,3423,3585,3243,3121,4246,-0.0383,0.1893,N,N,3084,0.1104
RF01005,CrunchBite,Carbonated Soft Drinks,2026-02-27,9,2026,CONV_STORE,SOUTHWEST,PLNT_DAL,3271,3507,3516,3598,3420,3052,3085,0.0894,0.1349,Y,N,3226,-0.1163
RF01005,CrunchBite,Carbonated Soft Drinks,2026-03-06,10,2026,CONV_STORE,NORTHEAST,PLNT_DAL,3100,3445,2950,2893,2613,3260,2636,0.0749,0.0971,Y,N,2663,-0.1166
RF01005,CrunchBite,Carbonated Soft Drinks,2026-03-13,11,2026,MASS_MERCH,NORTHEAST,PLNT_DAL,3174,3094,2895,2836,3197,3246,2962,-0.1841,0.0945,Y,N,2693,0.0234
RF01005,CrunchBite,Carbonated Soft Drinks,2026-03-20,12,2026,CLUB,NORTHEAST,PLNT_DAL,3583,3344,3402,3368,3473,3093,3976,0.0727,0.1417,N,N,3050,0.046
RF01005,CrunchBite,Carbonated Soft Drinks,2026-03-27,13,2026,MASS_MERCH,WEST,PLNT_DAL,3564,3419,3245,3232,3208,3539,3273,-0.0645,0.0731,N,N,3243,0.1251
RF01005,CrunchBite,Carbonated Soft Drinks,2026-04-03,14,2026,DRUG_STORE,SOUTHWEST,PLNT_DAL,3167,3253,3338,3387,3757,3393,2697,0.0351,0.0736,N,N,2849,0.1239
RF01005,CrunchBite,Carbonated Soft Drinks,2026-04-10,15,2026,DRUG_STORE,WEST,PLNT_DAL,3477,3076,3461,3534,3827,3359,3709,0.0163,0.0993,Y,N,2822,0.1258
RF01005,CrunchBite,Carbonated Soft Drinks,2026-04-17,16,2026,ECOMM,SOUTHEAST,PLNT_DAL,3282,3525,3340,3292,3730,2824,3615,-0.0403,0.1086,N,N,3933,0.2597
RF01005,CrunchBite,Carbonated Soft Drinks,2026-04-24,17,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,3270,3503,3233,3342,3146,3144,3813,0.172,0.0693,N,N,3358,0.1645
RF01005,CrunchBite,Carbonated Soft Drinks,2026-05-01,18,2026,ECOMM,MIDWEST,PLNT_DAL,3455,3734,3809,3988,3691,3327,3109,0.1717,0.1103,N,N,3612,0.0256
RF01005,CrunchBite,Carbonated Soft Drinks,2026-05-08,19,2026,GROCERY,NORTHEAST,PLNT_DAL,3204,2955,3526,3655,3356,3975,3015,-0.0485,0.1762,N,N,3466,0.1342
RF01006,CrunchBite,Carbonated Soft Drinks,2025-11-14,46,2025,CLUB,SOUTHWEST,PLNT_LAX,14031,12806,13180,13771,14442,12203,17398,0.0602,0.0721,N,N,14530,-0.2187
RF01006,CrunchBite,Carbonated Soft Drinks,2025-11-21,47,2025,CLUB,WEST,PLNT_LAX,13989,14621,13035,13333,13090,15970,16820,0.0811,0.1998,N,N,12427,0.0729
RF01006,CrunchBite,Carbonated Soft Drinks,2025-11-28,48,2025,CONV_STORE,SOUTHEAST,PLNT_LAX,11854,10831,12877,12539,13108,14870,14864,-0.0552,0.0733,N,Y,10477,-0.13
RF01006,CrunchBite,Carbonated Soft Drinks,2025-12-05,49,2025,DRUG_STORE,SOUTHWEST,PLNT_LAX,13784,14733,14888,14215,16090,16434,14376,-0.0496,0.0655,Y,N,15791,0.1441
RF01006,CrunchBite,Carbonated Soft Drinks,2025-12-12,50,2025,CONV_STORE,NORTHEAST,PLNT_LAX,13477,12385,12377,12804,12328,15129,10106,-0.0791,0.148,N,N,15623,0.1421
RF01006,CrunchBite,Carbonated Soft Drinks,2025-12-19,51,2025,CLUB,SOUTHEAST,PLNT_LAX,15554,15978,15875,15130,15703,14902,11776,0.0793,0.0408,N,N,18201,0.3236
RF01006,CrunchBite,Carbonated Soft Drinks,2025-12-26,52,2025,ECOMM,SOUTHWEST,PLNT_LAX,13377,12726,12360,12227,11248,11702,11941,-0.0093,0.0956,N,N,10839,0.2099
RF01006,CrunchBite,Carbonated Soft Drinks,2026-01-02,1,2026,DRUG_STORE,SOUTHWEST,PLNT_LAX,15249,13718,16940,16615,16734,17797,13263,0.0784,0.0831,N,N,14918,0.019
RF01006,CrunchBite,Carbonated Soft Drinks,2026-01-09,2,2026,CLUB,NORTHEAST,PLNT_LAX,14950,13967,14458,13824,12473,13141,14335,0.1092,0.1987,N,N,16854,0.0107
RF01006,CrunchBite,Carbonated Soft Drinks,2026-01-16,3,2026,DRUG_STORE,MIDWEST,PLNT_LAX,14167,15414,14432,14982,13491,17424,16908,0.0685,0.0089,N,N,14848,0.0366
RF01006,CrunchBite,Carbonated Soft Drinks,2026-01-23,4,2026,MASS_MERCH,SOUTHEAST,PLNT_LAX,16429,15139,18829,19718,17570,16755,21927,0.1123,0.1532,Y,N,15244,0.2531
RF01006,CrunchBite,Carbonated Soft Drinks,2026-01-30,5,2026,CONV_STORE,WEST,PLNT_LAX,15135,13634,15726,15807,15793,18208,18444,-0.1237,0.0678,N,N,13005,-0.0619
RF01006,CrunchBite,Carbonated Soft Drinks,2026-02-06,6,2026,GROCERY,MIDWEST,PLNT_LAX,14105,15593,15956,16056,17750,18535,19512,-0.0508,0.1122,N,N,12255,0.2143
RF01006,CrunchBite,Carbonated Soft Drinks,2026-02-13,7,2026,CONV_STORE,SOUTHEAST,PLNT_LAX,14421,15046,14427,14276,12745,14284,12739,0.0836,0.0821,N,N,16398,0.1183
RF01006,CrunchBite,Carbonated Soft Drinks,2026-02-20,8,2026,CLUB,SOUTHWEST,PLNT_LAX,16385,18243,15680,15367,16615,14474,17460,-0.0745,0.0995,N,N,15776,0.0082
RF01006,CrunchBite,Carbonated Soft Drinks,2026-02-27,9,2026,GROCERY,MIDWEST,PLNT_LAX,14364,13929,13129,13511,14382,13150,15722,0.0294,0.0431,Y,N,12644,0.0163
RF01006,CrunchBite,Carbonated Soft Drinks,2026-03-06,10,2026,CONV_STORE,SOUTHWEST,PLNT_LAX,15669,13978,15513,15046,15216,15970,12272,0.0273,0.1769,N,N,17991,0.0621
RF01006,CrunchBite,Carbonated Soft Drinks,2026-03-13,11,2026,CLUB,NORTHEAST,PLNT_LAX,14641,13458,16450,16859,16085,16300,14099,-0.0185,0.0196,N,N,15681,-0.0962
RF01006,CrunchBite,Carbonated Soft Drinks,2026-03-20,12,2026,GROCERY,SOUTHWEST,PLNT_LAX,15179,13430,16622,17066,19062,18192,18236,0.1015,0.1657,N,N,18014,0.0449
RF01006,CrunchBite,Carbonated Soft Drinks,2026-03-27,13,2026,DRUG_STORE,MIDWEST,PLNT_LAX,14574,14141,14387,14030,14816,15899,13475,-0.0456,0.1775,N,N,13840,0.1261
RF01006,CrunchBite,Carbonated Soft Drinks,2026-04-03,14,2026,CONV_STORE,MIDWEST,PLNT_LAX,14288,13596,13245,12667,13984,11643,14274,-0.0676,0.1594,Y,N,16572,-0.0233
RF01006,CrunchBite,Carbonated Soft Drinks,2026-04-10,15,2026,CLUB,NORTHEAST,PLNT_LAX,15481,15852,16489,16787,17633,20128,14898,-0.1154,0.0681,Y,N,15927,0.0983
RF01006,CrunchBite,Carbonated Soft Drinks,2026-04-17,16,2026,CLUB,MIDWEST,PLNT_LAX,15299,14279,15813,16263,16456,18560,19443,0.1398,0.1471,Y,N,13822,-0.0131
RF01006,CrunchBite,Carbonated Soft Drinks,2026-04-24,17,2026,GROCERY,SOUTHEAST,PLNT_LAX,15137,13985,16195,15928,15487,17565,14538,-0.1067,0.1328,N,N,17263,-0.0646
RF01006,CrunchBite,Carbonated Soft Drinks,2026-05-01,18,2026,MASS_MERCH,WEST,PLNT_LAX,12547,12798,14254,13642,12429,14715,14062,0.0495,0.0163,Y,N,11757,0.1661
RF01006,CrunchBite,Carbonated Soft Drinks,2026-05-08,19,2026,MASS_MERCH,NORTHEAST,PLNT_LAX,16155,18041,15117,15664,15770,16600,13215,0.0064,0.1161,N,N,14013,0.0313
RF01007,CrunchBite,Carbonated Soft Drinks,2025-11-14,46,2025,DRUG_STORE,SOUTHWEST,PLNT_DAL,3914,4021,4142,4101,3613,4194,4663,-0.0142,0.2404,N,N,3159,-0.0381
RF01007,CrunchBite,Carbonated Soft Drinks,2025-11-21,47,2025,GROCERY,SOUTHWEST,PLNT_DAL,4420,4129,4947,4854,4906,4544,3808,0.0234,0.2601,N,N,4462,0.1228
RF01007,CrunchBite,Carbonated Soft Drinks,2025-11-28,48,2025,MASS_MERCH,SOUTHEAST,PLNT_DAL,3674,3351,4221,4216,4749,4928,4063,0.0693,0.1331,Y,N,3805,0.2316
RF01007,CrunchBite,Carbonated Soft Drinks,2025-12-05,49,2025,CONV_STORE,WEST,PLNT_DAL,4252,4405,3866,4011,4179,4194,3110,0.0868,0.2088,Y,N,4157,0.1834
RF01007,CrunchBite,Carbonated Soft Drinks,2025-12-12,50,2025,GROCERY,MIDWEST,PLNT_DAL,4343,4553,4131,4207,4162,3611,4315,0.0628,0.0532,N,N,4363,-0.09
RF01007,CrunchBite,Carbonated Soft Drinks,2025-12-19,51,2025,CONV_STORE,WEST,PLNT_DAL,4099,4379,4199,4244,4808,4057,4104,-0.024,0.1604,N,N,4067,0.1679
RF01007,CrunchBite,Carbonated Soft Drinks,2025-12-26,52,2025,DRUG_STORE,SOUTHEAST,PLNT_DAL,4330,3902,4016,4045,4558,4515,3194,0.0328,0.0985,N,N,5156,-0.2167
RF01007,CrunchBite,Carbonated Soft Drinks,2026-01-02,1,2026,CONV_STORE,MIDWEST,PLNT_DAL,4377,4705,4895,5067,5020,4378,6086,0.0455,0.1265,Y,N,4077,0.0294
RF01007,CrunchBite,Carbonated Soft Drinks,2026-01-09,2,2026,CONV_STORE,SOUTHEAST,PLNT_DAL,4971,4694,5384,5315,4834,5166,5272,-0.1026,0.1671,N,N,5738,-0.1176
RF01007,CrunchBite,Carbonated Soft Drinks,2026-01-16,3,2026,GROCERY,SOUTHWEST,PLNT_DAL,4557,4804,5219,5398,6029,5416,5676,0.057,0.0437,N,N,5217,0.1025
RF01007,CrunchBite,Carbonated Soft Drinks,2026-01-23,4,2026,DRUG_STORE,SOUTHWEST,PLNT_DAL,4845,5300,4945,4939,4405,4540,4526,-0.0683,0.0946,N,N,4970,-0.1333
RF01007,CrunchBite,Carbonated Soft Drinks,2026-01-30,5,2026,GROCERY,SOUTHWEST,PLNT_DAL,4959,4766,5111,5213,5484,4767,4865,0.0035,0.0936,N,N,5926,-0.0658
RF01007,CrunchBite,Carbonated Soft Drinks,2026-02-06,6,2026,MASS_MERCH,NORTHEAST,PLNT_DAL,4952,4544,5507,5700,6129,5368,5274,0.0586,0.1074,N,N,5580,0.1805
RF01007,CrunchBite,Carbonated Soft Drinks,2026-02-13,7,2026,CONV_STORE,NORTHEAST,PLNT_DAL,4863,4948,4483,4482,5086,4944,3403,0.0612,0.1067,N,N,5430,0.0585
RF01007,CrunchBite,Carbonated Soft Drinks,2026-02-20,8,2026,DRUG_STORE,MIDWEST,PLNT_DAL,4991,5458,5193,5273,5138,4432,4577,-0.0061,0.0462,N,N,5304,0.0834
RF01007,CrunchBite,Carbonated Soft Drinks,2026-02-27,9,2026,CLUB,MIDWEST,PLNT_DAL,4589,4874,4384,4314,4410,4150,3478,-0.0185,0.1757,N,N,4422,-0.0443
RF01007,CrunchBite,Carbonated Soft Drinks,2026-03-06,10,2026,MASS_MERCH,MIDWEST,PLNT_DAL,4608,4188,5128,4982,4523,4869,6183,0.0728,0.1618,N,N,4900,-0.0964
RF01007,CrunchBite,Carbonated Soft Drinks,2026-03-13,11,2026,DRUG_STORE,WEST,PLNT_DAL,4741,4739,4895,4674,4699,4735,5787,0.0083,0.1548,N,N,4527,0.1815
RF01007,CrunchBite,Carbonated Soft Drinks,2026-03-20,12,2026,CLUB,SOUTHEAST,PLNT_DAL,4128,4132,4112,4309,4098,5111,5448,-0.0778,0.0893,N,N,4538,0.0587
RF01007,CrunchBite,Carbonated Soft Drinks,2026-03-27,13,2026,CLUB,SOUTHEAST,PLNT_DAL,4428,4811,4773,4980,4642,5264,4501,0.1386,0.0695,N,N,5239,0.1881
RF01007,CrunchBite,Carbonated Soft Drinks,2026-04-03,14,2026,DRUG_STORE,WEST,PLNT_DAL,4105,3930,3812,3755,3861,4031,3647,0.017,0.1185,N,N,4611,-0.1903
RF01007,CrunchBite,Carbonated Soft Drinks,2026-04-10,15,2026,MASS_MERCH,MIDWEST,PLNT_DAL,4425,4048,4723,4581,4845,4011,3586,0.0174,0.1287,N,N,4341,-0.0392
RF01007,CrunchBite,Carbonated Soft Drinks,2026-04-17,16,2026,DRUG_STORE,SOUTHEAST,PLNT_DAL,4139,4200,3957,4015,4066,4508,4492,-0.06,0.1135,N,N,4615,0.0051
RF01007,CrunchBite,Carbonated Soft Drinks,2026-04-24,17,2026,DRUG_STORE,SOUTHEAST,PLNT_DAL,4117,3676,4470,4337,4844,4717,4741,-0.1709,0.1224,N,N,4881,-0.1109
RF01007,CrunchBite,Carbonated Soft Drinks,2026-05-01,18,2026,ECOMM,NORTHEAST,PLNT_DAL,4300,4488,4070,3937,3850,3869,4114,0.0681,0.1744,N,N,4660,0.1559
RF01007,CrunchBite,Carbonated Soft Drinks,2026-05-08,19,2026,ECOMM,MIDWEST,PLNT_DAL,4383,4196,4000,4172,4203,4328,3920,0.0582,0.1311,Y,N,3625,-0.0626
RF01008,CrunchBite,Carbonated Soft Drinks,2025-11-14,46,2025,CONV_STORE,MIDWEST,PLNT_DAL,9726,9374,10901,11079,10595,13085,11939,-0.0017,0.0439,N,N,8227,0.0642
RF01008,CrunchBite,Carbonated Soft Drinks,2025-11-21,47,2025,GROCERY,MIDWEST,PLNT_DAL,10271,10621,11602,11304,11068,12689,9157,0.0688,0.116,Y,N,11382,0.2324
RF01008,CrunchBite,Carbonated Soft Drinks,2025-11-28,48,2025,CONV_STORE,WEST,PLNT_DAL,9851,9819,9595,9740,8779,8341,12320,0.0114,0.1308,N,N,10361,-0.1065
RF01008,CrunchBite,Carbonated Soft Drinks,2025-12-05,49,2025,CLUB,SOUTHWEST,PLNT_DAL,11098,11992,10558,10905,11429,12836,12495,0.1384,0.1578,N,N,9119,0.1495
RF01008,CrunchBite,Carbonated Soft Drinks,2025-12-12,50,2025,DRUG_STORE,SOUTHWEST,PLNT_DAL,11223,11424,10739,10479,10938,10317,7953,-0.0783,0.0856,N,N,12372,-0.0916
RF01008,CrunchBite,Carbonated Soft Drinks,2025-12-19,51,2025,CLUB,MIDWEST,PLNT_DAL,10113,9075,11448,10997,11411,10193,13648,-0.0437,0.038,Y,N,8979,0.1912
RF01008,CrunchBite,Carbonated Soft Drinks,2025-12-26,52,2025,CONV_STORE,MIDWEST,PLNT_DAL,11157,12092,10864,11009,12428,9074,13360,-0.1228,0.1311,N,N,11369,0.0672
RF01008,CrunchBite,Carbonated Soft Drinks,2026-01-02,1,2026,CLUB,WEST,PLNT_DAL,11701,12378,12654,12289,11269,10936,13234,0.048,0.1195,N,N,9615,0.0992
RF01008,CrunchBite,Carbonated Soft Drinks,2026-01-09,2,2026,CLUB,NORTHEAST,PLNT_DAL,11360,11493,12054,11539,10906,10327,12204,-0.223,0.1738,N,N,10383,0.0062
RF01008,CrunchBite,Carbonated Soft Drinks,2026-01-16,3,2026,CLUB,WEST,PLNT_DAL,11833,11792,11621,11806,10857,12224,13908,0.0423,0.1552,N,N,12837,0.0213
RF01008,CrunchBite,Carbonated Soft Drinks,2026-01-23,4,2026,DRUG_STORE,SOUTHWEST,PLNT_DAL,11071,10697,11844,11644,11595,12976,11738,-0.0298,0.187,Y,N,12516,0.1492
RF01008,CrunchBite,Carbonated Soft Drinks,2026-01-30,5,2026,GROCERY,WEST,PLNT_DAL,11835,12498,12505,12789,13354,14436,13515,-0.0134,0.125,Y,N,13700,-0.0424
RF01008,CrunchBite,Carbonated Soft Drinks,2026-02-06,6,2026,ECOMM,MIDWEST,PLNT_DAL,10439,9558,10419,10826,9903,10938,8639,-0.0088,0.1143,Y,N,12451,0.0532
RF01008,CrunchBite,Carbonated Soft Drinks,2026-02-13,7,2026,ECOMM,SOUTHEAST,PLNT_DAL,10956,10010,10296,10364,11103,10402,9743,-0.1033,0.1335,Y,N,8952,0.1761
RF01008,CrunchBite,Carbonated Soft Drinks,2026-02-20,8,2026,GROCERY,NORTHEAST,PLNT_DAL,11836,11441,12042,11987,13604,11305,13461,0.1882,0.0081,N,N,12045,0.0098
RF01008,CrunchBite,Carbonated Soft Drinks,2026-02-27,9,2026,ECOMM,MIDWEST,PLNT_DAL,11842,11459,12592,13014,12725,15158,13322,0.1234,0.0473,N,N,12335,0.2327
RF01008,CrunchBite,Carbonated Soft Drinks,2026-03-06,10,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,10883,10009,10004,10147,9422,9717,11467,0.0195,0.152,N,N,10802,0.0988
RF01008,CrunchBite,Carbonated Soft Drinks,2026-03-13,11,2026,GROCERY,SOUTHEAST,PLNT_DAL,10694,9824,11852,11286,11614,9945,12230,0.0273,0.1958,Y,N,9325,0.0781
RF01008,CrunchBite,Carbonated Soft Drinks,2026-03-20,12,2026,CLUB,MIDWEST,PLNT_DAL,12029,12212,10882,11120,12524,10033,11914,-0.0081,0.0523,Y,N,10309,0.0646
RF01008,CrunchBite,Carbonated Soft Drinks,2026-03-27,13,2026,CLUB,MIDWEST,PLNT_DAL,9881,10173,10154,9816,10992,10274,7720,-0.0478,0.097,Y,N,11498,0.0843
RF01008,CrunchBite,Carbonated Soft Drinks,2026-04-03,14,2026,ECOMM,NORTHEAST,PLNT_DAL,10275,10535,9703,10092,11184,10313,11593,-0.1172,0.1934,N,N,8224,0.1373
RF01008,CrunchBite,Carbonated Soft Drinks,2026-04-10,15,2026,CLUB,WEST,PLNT_DAL,11682,11489,11742,12182,12078,14333,12249,-0.026,0.1265,N,N,13257,-0.0707
RF01008,CrunchBite,Carbonated Soft Drinks,2026-04-17,16,2026,GROCERY,MIDWEST,PLNT_DAL,9833,9253,10732,11172,11569,11469,9905,-0.0188,0.2189,Y,N,9910,0.0468
RF01008,CrunchBite,Carbonated Soft Drinks,2026-04-24,17,2026,DRUG_STORE,WEST,PLNT_DAL,9996,10725,10018,9623,9102,11017,9377,0.0584,0.088,N,N,9649,0.112
RF01008,CrunchBite,Carbonated Soft Drinks,2026-05-01,18,2026,CONV_STORE,WEST,PLNT_DAL,10347,10024,10747,10482,10162,11405,11949,-0.0698,0.174,N,N,11171,-0.0991
RF01008,CrunchBite,Carbonated Soft Drinks,2026-05-08,19,2026,CLUB,NORTHEAST,PLNT_DAL,10259,10014,10101,10152,9358,12045,7642,0.0673,0.1483,N,N,8470,0.0764
RF01010,NatureNosh,Carbonated Soft Drinks,2025-11-14,46,2025,CONV_STORE,WEST,PLNT_ATL,4656,5137,4656,4728,4231,5266,3985,-0.0613,0.1112,N,N,4689,0.0406
RF01010,NatureNosh,Carbonated Soft Drinks,2025-11-21,47,2025,CLUB,NORTHEAST,PLNT_ATL,5396,5409,5798,5864,5708,6268,7430,0.1517,0.1612,N,N,5191,0.09
RF01010,NatureNosh,Carbonated Soft Drinks,2025-11-28,48,2025,CLUB,WEST,PLNT_ATL,5289,5547,5975,6004,6711,5717,7568,0.0334,0.1064,Y,N,5447,0.2016
RF01010,NatureNosh,Carbonated Soft Drinks,2025-12-05,49,2025,GROCERY,WEST,PLNT_ATL,5329,4825,4892,4791,5407,5523,5658,0.1016,0.0377,N,N,5904,-0.0438
RF01010,NatureNosh,Carbonated Soft Drinks,2025-12-12,50,2025,GROCERY,SOUTHWEST,PLNT_ATL,5477,5422,5560,5608,5104,4742,6089,-0.1837,0.2101,Y,N,6474,0.0334
RF01010,NatureNosh,Carbonated Soft Drinks,2025-12-19,51,2025,CLUB,MIDWEST,PLNT_ATL,5462,5897,5254,5040,4534,5916,5052,0.0188,0.043,N,N,5862,0.2424
RF01010,NatureNosh,Carbonated Soft Drinks,2025-12-26,52,2025,MASS_MERCH,SOUTHEAST,PLNT_ATL,5934,5506,6431,6670,6221,6102,7189,-0.0304,0.1359,N,N,6321,0.0873
RF01010,NatureNosh,Carbonated Soft Drinks,2026-01-02,1,2026,ECOMM,MIDWEST,PLNT_ATL,5191,5242,4726,4717,4754,5634,5780,-0.0692,0.1673,N,N,4734,-0.0624
RF01010,NatureNosh,Carbonated Soft Drinks,2026-01-09,2,2026,ECOMM,NORTHEAST,PLNT_ATL,5785,5165,6362,6348,6415,6155,7070,0.1233,0.1948,N,N,6222,0.3327
RF01010,NatureNosh,Carbonated Soft Drinks,2026-01-16,3,2026,CONV_STORE,SOUTHEAST,PLNT_ATL,5996,6112,5884,5950,6084,5415,5948,0.0241,0.0766,N,N,6477,-0.0347
RF01010,NatureNosh,Carbonated Soft Drinks,2026-01-23,4,2026,ECOMM,SOUTHEAST,PLNT_ATL,5310,5029,5017,4831,5273,5284,5682,0.1329,0.0089,Y,N,5816,-0.0405
RF01010,NatureNosh,Carbonated Soft Drinks,2026-01-30,5,2026,CLUB,WEST,PLNT_ATL,5777,5668,5393,5605,5710,5268,5649,0.0219,0.1193,Y,N,4999,0.2773
RF01010,NatureNosh,Carbonated Soft Drinks,2026-02-06,6,2026,CONV_STORE,MIDWEST,PLNT_ATL,5906,6386,5457,5590,5442,5768,6592,0.0798,0.0855,N,N,6155,0.1426
RF01010,NatureNosh,Carbonated Soft Drinks,2026-02-13,7,2026,CONV_STORE,WEST,PLNT_ATL,5405,5454,6187,6053,6093,6657,7393,-0.0338,0.0838,N,N,4686,0.107
RF01010,NatureNosh,Carbonated Soft Drinks,2026-02-20,8,2026,GROCERY,NORTHEAST,PLNT_ATL,5977,6165,6233,6450,5947,5848,5920,-0.0479,0.1078,N,N,5845,0.1315
RF01010,NatureNosh,Carbonated Soft Drinks,2026-02-27,9,2026,MASS_MERCH,NORTHEAST,PLNT_ATL,6075,6201,6933,6873,6271,6248,6071,-0.0377,0.1162,Y,N,5092,-0.1596
RF01010,NatureNosh,Carbonated Soft Drinks,2026-03-06,10,2026,GROCERY,NORTHEAST,PLNT_ATL,6209,5544,6784,6800,6448,5977,7460,-0.015,0.1588,Y,N,6523,-0.0281
RF01010,NatureNosh,Carbonated Soft Drinks,2026-03-13,11,2026,CONV_STORE,SOUTHWEST,PLNT_ATL,6272,5562,6685,6925,6935,7970,8624,0.1322,0.0892,N,N,6499,0.0206
RF01010,NatureNosh,Carbonated Soft Drinks,2026-03-20,12,2026,ECOMM,MIDWEST,PLNT_ATL,5209,5680,5254,5327,5946,5343,4636,0.0559,0.1635,N,N,4189,0.0949
RF01010,NatureNosh,Carbonated Soft Drinks,2026-03-27,13,2026,CLUB,SOUTHWEST,PLNT_ATL,5143,4694,4997,5014,5646,5020,3784,0.0003,0.0747,Y,Y,4883,0.0823
RF01010,NatureNosh,Carbonated Soft Drinks,2026-04-03,14,2026,DRUG_STORE,SOUTHWEST,PLNT_ATL,5296,5162,4982,5100,4780,4335,5515,0.074,0.0129,N,N,4812,0.0176
RF01010,NatureNosh,Carbonated Soft Drinks,2026-04-10,15,2026,MASS_MERCH,MIDWEST,PLNT_ATL,5365,5067,5080,4860,4416,4826,4811,-0.0592,0.0986,N,N,6373,-0.093
RF01010,NatureNosh,Carbonated Soft Drinks,2026-04-17,16,2026,GROCERY,SOUTHEAST,PLNT_ATL,6502,6161,6055,6017,5436,4967,5205,0.0497,0.0276,N,N,7014,0.1412
RF01010,NatureNosh,Carbonated Soft Drinks,2026-04-24,17,2026,DRUG_STORE,NORTHEAST,PLNT_ATL,5635,5973,5277,5153,5262,4581,6310,0.0265,0.12,Y,N,6118,0.1576
RF01010,NatureNosh,Carbonated Soft Drinks,2026-05-01,18,2026,CLUB,NORTHEAST,PLNT_ATL,4699,4413,5397,5234,5315,6245,5237,0.1639,0.0983,N,N,3838,-0.0543
